name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Timothy Johnson,215,12.0,4.0,0,39.0,79,0.18,0.45,1.09,0.24,0.0,75,77,1.0,3.43,11.833333333333334,3.08,0.44,0.69
Timur Valiev,Lucky,18.0,3.0,0,34.0,92,0.29,0.53,1.73,0.4,0.3,66,67,0.0,5.19,13.0,3.33,0.45,0.55
Tom Aspinall,29,14.0,3.0,0,31.0,67,3.46,0.66,3.46,1.0,1.7,77,78,0.0,7.72,2.1666666666666665,2.77,0.66,1.0
Tom Lawlor,Filthy,10.0,6.0,0,41.0,79,0.46,0.42,2.46,0.32,1.4,72,74,1.0,2.5,8.866666666666667,2.41,0.6,0.57
Tom Niinimaki,Stoneface,22.0,8.0,1,41.0,74,0.0,0.54,2.97,0.46,0.5,69,69,0.0,1.91,7.583333333333333,2.31,0.58,0.33
Tom Watson,Kong,17.0,9.0,0,41.0,79,0.15,0.44,0.15,0.07,0.0,73,73,0.0,4.01,14.25,4.41,0.5,0.43
Tommy Speer,The Farmboy,21.0,7.0,0,39.0,79,0.0,0.51,2.02,0.33,0.0,70,71,0.0,2.56,2.466666666666667,5.12,0.35,0.33
Tony Ferguson,El Cucuy,26.0,10.0,0,40.0,79,0.17,0.45,0.39,0.35,0.9,71,76,0.0,4.94,11.65,4.41,0.55,0.67
Tony Gravely,146,23.0,9.0,0,32.0,79,0.6,0.48,5.4,0.41,0.3,65,69,0.0,3.82,11.1,4.47,0.44,0.52
Tony Johnson,214,7.0,2.0,0,41.0,79,0.0,0.92,0.0,0.0,0.0,74,76,0.0,4.0,14.7,3.67,0.22,0.9
Tony Kelley,Primetime,8.0,3.0,0,37.0,79,0.0,0.47,0.0,0.0,1.4,69,70,3.0,5.55,10.766666666666667,4.85,0.45,0.52
Tonya Evinger,Triple Threat,19.0,8.0,0,43.0,79,0.0,0.42,0.93,0.3,0.9,67,70,0.0,1.16,9.65,4.02,0.38,0.33
Top Noi Kiwram,Tiger Muay Thai,9.0,5.0,0,31.0,54,0.91,0.59,2.72,0.85,0.0,65,67,1.0,4.47,11.033333333333333,3.23,0.66,0.74
Toshiomi Kazama,235,10.0,4.0,0,27.0,0,0.0,0.54,1.51,0.13,0.0,67,69,0.0,2.22,6.6,3.94,0.45,0.66
Tracy Cortez,43,11.0,1.0,0,30.0,79,0.0,0.53,2.33,0.46,0.3,65,65,0.0,4.11,15.0,2.79,0.6,0.75
Travis Lutter,The Serial Killer,10.0,6.0,0,51.0,79,0.32,0.32,1.95,0.24,0.7,71,75,0.0,0.41,7.716666666666667,2.42,0.42,0.3
Tresean Gore,Mr Vicious,5.0,2.0,0,29.0,79,0.0,0.53,3.04,0.71,1.2,72,75,3.0,3.04,8.216666666666667,6.13,0.47,0.81
Trevin Giles,125,16.0,6.0,0,31.0,79,0.32,0.55,1.19,0.5,0.3,72,74,0.0,3.27,10.666666666666666,2.22,0.58,0.71
Trevin Jones, Star,13.0,10.0,0,33.0,79,0.41,0.37,0.62,0.15,0.2,67,70,1.0,2.13,12.066666666666666,4.29,0.39,0.6
Trey Waters,The Truth,9.0,1.0,0,29.0,79,0.0,0.44,0.44,0.33,0.9,77,77,0.0,6.43,11.4,5.61,0.56,0.85
Tucker Lutz,Top Gun,12.0,4.0,0,29.0,79,0.0,0.46,1.99,0.44,0.2,68,72,0.0,3.74,13.8,3.25,0.44,0.69
Tuco Tokkos,486,10.0,4.0,0,33.0,67,0.0,0.43,1.96,1.0,0.0,76,76,0.0,3.26,3.8333333333333335,4.57,0.45,0.33
Ty Flores,Big Medicine,7.0,3.0,0,30.0,79,0.0,0.37,1.0,0.09,0.0,75,73,3.0,2.0,15.0,7.8,0.25,0.0
Tyler Toner,Thunder,15.0,7.0,0,41.0,79,0.46,0.52,0.0,0.0,0.4,68,70,0.0,2.95,10.866666666666667,2.13,0.62,0.54
Tyron Woodley,The Chosen One,19.0,7.0,1,42.0,79,0.58,0.48,1.06,0.4,0.4,69,74,0.0,2.36,12.566666666666666,2.76,0.54,0.87
Tyson Griffin,149,16.0,8.0,0,40.0,79,0.18,0.41,1.87,0.46,0.9,66,68,0.0,3.71,11.2,2.3,0.65,0.59
Tyson Nam,399,21.0,14.0,1,40.0,79,0.6,0.33,0.0,0.0,0.0,67,68,0.0,3.87,9.433333333333334,4.97,0.65,0.87
Umar Nurmagomedov,411,17.0,0.0,0,28.0,92,0.32,0.69,4.51,0.56,0.6,68,69,0.0,4.75,9.316666666666666,0.56,0.76,1.0
Uriah Hall,Prime Time,18.0,11.0,0,39.0,58,0.61,0.48,0.54,0.38,0.1,72,79,0.0,3.23,10.316666666666666,3.85,0.54,0.64
Urijah Faber,The California Kid,35.0,11.0,0,45.0,79,0.36,0.4,1.54,0.3,0.8,66,67,0.0,2.65,12.333333333333334,2.59,0.64,0.58
Valentina Shevchenko,Bullet,23.0,4.0,1,36.0,20,0.05,0.52,2.56,0.63,0.4,65,66,1.0,3.28,17.95,2.11,0.62,0.71
Valerie Letourneau,Trouble,8.0,6.0,0,41.0,49,0.15,0.37,0.77,0.45,0.3,67,68,0.0,4.51,16.283333333333335,5.4,0.58,0.66
Valesca Machado,Tina Black,8.0,3.0,0,28.0,94,0.0,0.32,0.0,0.0,0.0,64,63,0.0,2.4,15.0,2.87,0.64,0.76
Valmir Lazaro,Bidu,15.0,5.0,0,38.0,14,0.0,0.37,1.33,0.4,0.0,72,73,0.0,4.87,15.0,4.09,0.61,0.96
Valter Walker,The Clean Monster,11.0,1.0,0,26.0,14,0.0,0.49,4.0,0.8,0.0,78,78,0.0,2.2,15.0,3.87,0.43,0.0
Vanessa Melo,352,11.0,8.0,0,36.0,14,0.0,0.3,0.0,0.0,0.0,65,65,0.0,3.48,15.0,6.13,0.59,0.71
Vaughan Lee,283,14.0,13.0,1,41.0,79,0.2,0.47,0.81,0.33,1.0,66,66,0.0,3.47,9.283333333333333,2.07,0.7,0.72
Veronica Hardy,162,9.0,4.0,1,28.0,76,0.0,0.45,1.08,0.41,0.3,64,64,1.0,3.13,12.166666666666666,3.75,0.47,0.6
Vicente Luque,The Silent Assassin,22.0,10.0,1,32.0,79,0.71,0.52,1.0,0.53,0.6,71,75,0.0,5.07,10.033333333333333,5.21,0.52,0.62
Victor Altamirano,El Magnifico,12.0,4.0,0,33.0,22,0.19,0.57,3.43,0.39,0.0,68,70,3.0,4.55,13.116666666666667,3.7,0.54,0.63
Victor Dias,Crazy Horse,11.0,3.0,0,33.0,14,0.0,0.44,5.0,0.41,0.0,66,69,0.0,2.87,15.0,5.8,0.55,0.0
Victor Henry,La Mangosta,24.0,6.0,0,37.0,79,0.48,0.54,0.0,0.0,0.5,67,68,3.0,8.34,12.566666666666666,5.62,0.47,0.83
Victor Hugo,Striker,25.0,4.0,0,31.0,14,0.67,0.51,0.67,0.5,1.4,67,71,0.0,3.46,11.133333333333333,2.25,0.61,0.87
Victor Madrigal,Periquito,15.0,5.0,0,33.0,94,0.0,0.38,0.0,0.0,0.0,67,71,0.0,2.31,3.033333333333333,9.56,0.5,0.0
Victor Martinez,The Brick,13.0,6.0,0,32.0,79,0.7,0.51,0.7,0.33,0.0,68,70,0.0,7.94,7.1,7.66,0.53,0.8
Victor Reyna,Kelevra,11.0,5.0,0,37.0,79,0.0,0.63,0.0,0.0,0.0,71,74,1.0,5.8,8.1,4.75,0.42,1.0
Victoria Leonardo,Fury,9.0,6.0,0,34.0,79,0.0,0.39,1.6,0.27,0.0,65,64,0.0,3.27,9.35,4.7,0.46,0.71
Vik Grujic,The Spartan,6.0,6.0,0,47.0,33,0.0,0.48,1.18,0.33,0.4,71,73,0.0,2.24,9.5,3.39,0.41,0.26
Vince Morales,Vandetta,11.0,7.0,0,33.0,79,0.42,0.37,0.14,0.25,0.0,69,70,0.0,4.17,12.033333333333333,4.24,0.53,0.64
Vince Murdock,393,12.0,4.0,0,33.0,79,0.0,0.21,0.0,0.0,0.0,66,64,0.0,1.21,10.733333333333333,7.17,0.4,0.0
Vinicius Cenci,Chambinho,7.0,2.0,0,28.0,94,0.0,0.48,1.61,0.5,0.0,73,74,0.0,2.9,9.3,2.69,0.62,0.0
Vinicius Moreira,Mamute,9.0,5.0,0,35.0,14,0.0,0.59,1.97,0.18,1.3,76,76,0.0,3.15,4.566666666666666,5.07,0.43,0.0
Vinicius Oliveira,LokDog,20.0,3.0,0,28.0,14,1.69,0.47,1.69,0.5,0.0,69,70,3.0,5.42,8.866666666666667,2.94,0.5,0.4
Vinny Magalhaes,Pezao,14.0,9.0,0,39.0,14,0.0,0.24,1.55,0.44,0.8,75,75,0.0,2.14,7.75,3.97,0.68,0.66
Virna Jandiroba,Carcara,20.0,3.0,0,36.0,14,0.14,0.38,2.36,0.36,1.2,63,64,0.0,2.3,12.0,2.96,0.57,0.73
Vitor Miranda,Lex Luthor,12.0,5.0,0,45.0,14,0.0,0.45,0.95,0.55,0.2,73,77,0.0,2.98,11.25,2.95,0.58,0.5
Vladimir Matyushenko,The Janitor,27.0,8.0,0,53.0,92,0.15,0.44,3.25,0.46,0.1,72,74,0.0,1.9,8.233333333333333,1.62,0.59,0.7
Volkan Oezdemir,No Time,19.0,7.0,0,34.0,21,0.46,0.47,0.57,0.33,0.1,74,75,0.0,4.59,10.133333333333333,3.92,0.55,0.8
Wagnney Fabiano,The Silencer,16.0,4.0,0,48.0,14,0.0,0.38,3.44,0.64,0.4,66,69,1.0,1.19,11.633333333333333,0.66,0.7,1.0
Walel Watson,The Gazelle,14.0,10.0,0,39.0,79,0.93,0.29,0.0,0.0,1.4,71,75,0.0,2.1,8.116666666666667,3.79,0.43,0.61
Wallen Del Rosario,48,8.0,2.0,0,31.0,94,0.0,0.32,1.0,0.16,0.0,64,67,0.0,1.4,15.0,4.73,0.4,1.0
Walt Harris,The Big Ticket,13.0,10.0,0,41.0,79,1.3,0.39,0.29,0.28,0.1,77,77,1.0,3.05,6.5,3.33,0.54,0.7
Wang Guan,The Dongbei Tiger,20.0,1.0,1,38.0,32,1.0,0.43,0.0,0.0,0.0,69,71,0.0,4.73,15.0,3.27,0.6,0.0
Warlley Alves,23,15.0,8.0,0,33.0,14,0.28,0.48,1.22,0.5,0.8,71,72,0.0,3.04,9.95,3.95,0.5,0.62
Wellington Turman,The Prodigy,18.0,8.0,0,27.0,14,0.0,0.51,1.55,0.2,0.8,72,72,0.0,3.23,10.733333333333333,4.17,0.45,0.42
Westin Wilson,525,16.0,9.0,0,35.0,79,0.0,0.34,0.0,0.0,4.2,73,73,1.0,2.11,3.55,6.62,0.28,0.0
William Gomis,Jaguar,13.0,2.0,0,26.0,87,0.0,0.46,1.06,0.6,0.7,72,73,1.0,2.62,14.116666666666667,1.49,0.75,0.81
William Knight,Knightmare,11.0,5.0,0,36.0,79,0.27,0.56,1.78,0.4,0.4,70,73,0.0,2.62,12.133333333333333,3.3,0.35,0.48
William Macario,Patolino,9.0,3.0,0,32.0,79,0.0,0.54,1.85,0.45,0.0,71,75,0.0,4.92,10.15,3.96,0.65,0.78
Willie Gates,Whoop Ass,12.0,7.0,0,37.0,79,0.81,0.38,0.0,0.0,0.4,68,72,0.0,1.8,9.3,4.28,0.38,0.67
Wilson Gouveia,138,14.0,8.0,0,45.0,14,0.9,0.39,0.9,0.66,2.2,73,76,0.0,3.02,6.666666666666667,4.06,0.56,0.57
WonBin Ki,The Danger,18.0,9.0,0,33.0,43,1.01,0.5,0.73,0.2,0.0,71,73,0.0,6.73,4.933333333333334,4.21,0.55,0.5
Wu Yanan,Mulan,13.0,6.0,0,28.0,32,0.0,0.41,0.62,0.3,0.2,68,66,0.0,4.23,12.183333333333334,4.95,0.49,0.63
Xiao Long,534,26.0,7.0,0,26.0,32,0.0,0.49,0.67,0.25,0.0,68,70,0.0,5.13,15.0,3.49,0.54,0.78
Xie Bin,The Stalker,12.0,4.0,0,26.0,32,0.0,0.46,2.45,0.35,0.0,69,71,0.0,4.8,10.2,3.17,0.58,0.5
Yair Rodriguez,El Pantera,16.0,5.0,0,31.0,22,0.31,0.46,0.69,0.27,0.7,71,71,0.0,4.65,13.116666666666667,3.99,0.52,0.58
Yan Xiaonan,537,18.0,4.0,0,34.0,32,0.18,0.44,1.0,0.73,0.0,65,63,0.0,4.97,15.033333333333333,3.66,0.58,0.62
Yancy Medeiros,349,15.0,8.0,0,36.0,79,0.98,0.37,0.33,0.5,0.7,70,75,0.0,4.36,8.466666666666667,5.67,0.47,0.73
Yanis Ghemmouri,The Desert Warrior,12.0,2.0,0,29.0,94,0.0,0.38,0.0,0.0,0.0,69,69,0.0,2.27,12.333333333333334,4.22,0.4,0.0
Yao Zhikui,The Conqueror,2.0,4.0,0,33.0,32,0.0,0.21,0.66,0.16,0.0,65,64,0.0,1.44,11.433333333333334,2.82,0.48,0.58
Yaotzin Meza,354,21.0,11.0,0,43.0,79,0.0,0.41,1.06,0.2,1.4,69,71,0.0,1.43,12.1,1.62,0.64,0.18
Yazmin Jauregui,205,11.0,1.0,0,25.0,22,0.76,0.38,0.0,0.0,0.0,63,64,0.0,6.26,9.866666666666667,5.12,0.55,1.0
YeDam Seo,433,7.0,4.0,0,32.0,43,0.0,0.27,0.5,0.2,0.0,63,63,0.0,1.07,15.0,2.4,0.58,0.42
Yohan Lainesse,White Lion,9.0,3.0,0,31.0,49,0.94,0.41,0.94,0.28,0.5,73,76,0.0,2.22,6.383333333333334,3.38,0.58,0.72
Yosdenis Cedeno,Pink Panther,10.0,6.0,1,39.0,19,0.3,0.29,0.0,0.0,0.3,68,69,0.0,1.64,12.5,1.6,0.67,0.31
Yoshihiro Akiyama,Sexyama,14.0,6.0,0,48.0,0,0.4,0.41,2.29,0.67,1.0,70,75,0.0,3.1,6.833333333333333,3.62,0.57,0.92
Yoshinori Horie,184,8.0,2.0,0,29.0,94,0.0,0.49,0.0,0.0,0.0,68,70,0.0,2.76,14.15,5.65,0.48,0.0
Yousri Belgaroui,Baby Face Assassin,5.0,3.0,0,36.0,94,0.0,0.47,0.0,0.0,0.0,77,79,0.0,2.2,15.0,3.2,0.51,0.75
Youssef Zalal,The Moroccan Devil,14.0,5.0,1,27.0,17,0.13,0.49,2.28,0.34,1.3,70,72,3.0,2.88,13.983333333333333,1.73,0.65,0.6
Yuma Horiuchi,Ichiban,9.0,5.0,0,26.0,0,0.0,0.3,2.0,0.16,2.0,66,67,3.0,3.73,15.0,5.0,0.35,0.0
Yuri Villefort,514,10.0,5.0,0,33.0,14,0.0,0.43,2.0,0.35,0.3,72,73,0.0,3.18,15.0,5.42,0.55,0.4
Yusaku Kinoshita,243,6.0,3.0,0,23.0,0,0.78,0.5,0.0,0.0,0.0,72,71,1.0,4.65,6.383333333333334,5.12,0.51,0.5
Yves Edwards,64,42.0,22.0,1,47.0,70,0.49,0.42,0.76,0.53,0.7,69,73,1.0,2.91,9.816666666666666,2.34,0.66,0.69
Yves Jabouin,Tiger,20.0,11.0,0,45.0,79,0.22,0.41,1.94,0.6,0.1,67,68,0.0,3.06,10.733333333333333,2.93,0.62,0.82
Zabit Magomedsharipov,316,18.0,1.0,0,33.0,92,0.0,0.48,5.22,0.56,0.8,73,73,0.0,4.89,12.933333333333334,3.0,0.64,0.77
Zach Makovsky,Fun Size,20.0,8.0,0,41.0,79,0.0,0.43,3.71,0.3,0.3,64,64,1.0,1.94,15.0,2.24,0.62,0.56
Zach Zane,The Hurricane,10.0,7.0,0,34.0,94,0.0,0.56,0.0,0.0,0.0,67,69,1.0,0.87,15.0,6.67,0.2,0.26
Zarah Fairn,Infinite,6.0,6.0,0,40.0,87,0.0,0.31,0.0,0.0,0.0,68,72,0.0,4.55,9.4,7.4,0.45,0.6
Zarrukh Adashev,The Lion,4.0,4.0,0,31.0,38,0.0,0.4,0.0,0.0,0.5,65,65,1.0,3.65,7.883333333333333,3.04,0.64,1.0
Zhalgas Zhumagulov,546,14.0,9.0,0,35.0,42,0.0,0.43,1.3,0.19,0.2,64,66,3.0,5.24,11.583333333333334,5.86,0.52,0.75
Zhang Lipeng,The Warrior,23.0,9.0,1,34.0,79,0.0,0.48,1.75,0.3,0.8,71,71,1.0,1.28,15.0,1.88,0.53,0.69
Zhang Mingyang,Mountain Tiger,17.0,6.0,0,25.0,32,5.33,0.57,0.0,0.0,0.0,74,75,0.0,9.23,2.8166666666666664,6.39,0.57,0.0
Zhang Weili,Magnum,25.0,3.0,0,34.0,32,0.3,0.53,2.51,0.46,0.5,64,63,3.0,5.66,13.566666666666666,3.15,0.53,0.5
Zubaira Tukhugov,Warrior,20.0,6.0,1,33.0,92,0.4,0.39,2.13,0.39,0.0,68,68,0.0,3.17,12.516666666666667,3.07,0.63,1.0
Zviad Lazishvili,277,13.0,1.0,0,32.0,52,0.0,0.39,0.0,0.0,0.0,66,69,0.0,4.2,15.0,6.13,0.51,0.0
